trial,start_time,rt,correct,version,activation,fact_id,question,answer,0,0,alpha
31,170708.17000002717,1702.9304999741726,False,without,0.0066928509242848554,55,zebra,punda milia,without,0.0066928509242848554,0.3
32,173559.21400000807,1272.7622000093106,True,without,0.01798620996209156,17,sea,bahari,without,0.01798620996209156,0.30000000000000004
33,177570.90900000185,876.9095000170637,True,without,0.0066928509242848554,72,glove,glavu,without,0.0066928509242848554,0.250390625
34,180402.1236000117,995.1973000133876,True,without,0.0024726231566347743,32,plane,ndege,without,0.0024726231566347743,0.3
35,183422.2561000206,1118.5741999943275,True,without,0.0024726231566347743,42,key,ufunguo,without,0.0024726231566347743,0.3
36,188861.5051000088,3478.3375000115484,False,without,0.0024726231566347743,32,plane,ndege,without,0.0024726231566347743,0.3
37,193464.09800002584,2655.4106999828946,False,without,0.0066928509242848554,42,key,ufunguo,without,0.0066928509242848554,0.3
38,197244.32970001362,4226.547199999914,False,without,0.01798620996209156,20,snow,theluji,without,0.01798620996209156,0.349609375
39,205602.49200000544,1075.5540000100154,True,without,0.04742587317756678,102,painting,uchoraji,without,0.04742587317756678,0.250390625
40,209379.84970002435,inf,False,without,0.01798620996209156,85,flute,filimbi,without,0.01798620996209156,0.39921874999999996
41,218416.4084000222,1026.091199979419,True,without,0.04742587317756678,55,zebra,punda milia,without,0.04742587317756678,0.250390625
42,223451.6146000242,6925.763899984304,True,without,0.01798620996209156,86,drum,ngoma,without,0.01798620996209156,0.3
43,232309.18640000164,1067.6520999986678,True,without,0.01798620996209156,93,tomato,nyanya,without,0.01798620996209156,0.3
44,235780.052600021,1299.1650000039954,False,without,0.01798620996209156,86,drum,ngoma,without,0.01798620996209156,0.3
45,238775.54370000144,1207.6444000122137,True,without,0.04742587317756678,93,tomato,nyanya,without,0.04742587317756678,0.3
46,242346.9781000167,964.7619999886956,True,without,0.01798620996209156,32,plane,ndege,without,0.01798620996209156,0.250390625
47,245387.23170000594,1231.5525000158232,False,without,0.0066928509242848554,85,flute,filimbi,without,0.0066928509242848554,0.4488281249999999
48,252100.8942000044,inf,False,without,0.01798620996209156,20,snow,theluji,without,0.01798620996209156,0.39921874999999996
49,257657.24200001569,6325.468800001545,False,without,0.04742587317756678,42,key,ufunguo,without,0.04742587317756678,0.349609375
50,265115.42340001324,983.1993000116199,True,without,0.11920292202211755,85,flute,filimbi,without,0.11920292202211755,0.44843749999999993
51,269144.8145000031,1420.7559000060428,False,without,0.04742587317756678,81,saw,msemeno,without,0.04742587317756678,0.34453124999999996
52,274890.57880002656,1627.2592999739572,False,without,0.11920292202211755,69,shirt,shati,without,0.11920292202211755,0.291015625
53,277573.581500008,855.5838000029325,True,without,0.04742587317756678,79,banana,ndizi,without,0.04742587317756678,0.3
54,280424.52600001707,1433.2219999923836,True,without,0.04742587317756678,20,snow,theluji,without,0.04742587317756678,0.398828125
55,284281.10650001327,1451.4141000108793,False,without,0.01798620996209156,79,banana,ndizi,without,0.01798620996209156,0.3
56,287437.6275000104,954.0376999939326,True,without,0.04742587317756678,93,tomato,nyanya,without,0.04742587317756678,0.250390625
57,290377.38920000265,2426.779000001261,True,without,0.01798620996209156,86,drum,ngoma,without,0.01798620996209156,0.30195312499999993
58,294819.8822000122,1021.2903000065126,True,without,0.0066928509242848554,101,monkey,tumbili,without,0.0066928509242848554,0.3
59,299743.3324000158,3307.27069999557,True,without,0.0066928509242848554,42,key,ufunguo,without,0.0066928509242848554,0.39921874999999996
60,305656.3527000253,3938.9648999786004,True,without,0.0024726231566347743,101,monkey,tumbili,without,0.0024726231566347743,0.3
61,312040.57770001236,1001.5170999977272,True,without,0.0009110511944006454,85,flute,filimbi,without,0.0009110511944006454,0.43632812499999996
62,315224.17560001486,926.535899983719,True,without,0.0003353501304664781,30,ship,meli,without,0.0003353501304664781,0.3
63,317881.5784000035,1123.1343999970704,True,without,0.0003353501304664781,96,hurricane,kimbunga,without,0.0003353501304664781,0.3
64,321178.2030000177,inf,False,without,0.0003353501304664781,30,ship,meli,without,0.0003353501304664781,0.3
65,324420.4204000125,1238.1084999942686,False,without,0.0009110511944006454,96,hurricane,kimbunga,without,0.0009110511944006454,0.3
66,326793.58960001264,1143.931300000986,True,without,0.0024726231566347743,27,city,mji,without,0.0024726231566347743,0.3
67,329665.3117000242,1083.8728999951854,True,without,0.0024726231566347743,42,key,ufunguo,without,0.0024726231566347743,0.398828125
68,332831.83239999926,1524.4031000183895,True,without,0.0009110511944006454,27,city,mji,without,0.0009110511944006454,0.3
69,335922.9985999991,3207.541300012963,False,without,0.0003353501304664781,79,banana,ndizi,without,0.0003353501304664781,0.349609375
70,340764.90510001895,911.6709999798331,True,without,0.0009110511944006454,81,saw,msemeno,without,0.0009110511944006454,0.344140625
71,344317.89770000614,1159.7173000045586,True,without,0.0003353501304664781,20,snow,theluji,without,0.0003353501304664781,0.3984375
72,347749.2735000269,1059.8020999750588,True,without,0.00012339457598623172,48,gun,bunduki,without,0.00012339457598623172,0.3
73,350905.37900000345,821.7743000132032,True,without,0.00012339457598623172,78,scissors,mkasi,without,0.00012339457598623172,0.3
74,353519.1204000148,1127.053700009128,False,without,0.00012339457598623172,48,gun,bunduki,without,0.00012339457598623172,0.3
75,357307.4468000268,inf,False,without,0.0003353501304664781,78,scissors,mkasi,without,0.0003353501304664781,0.3
76,362967.5731000025,1315.0955000019167,True,without,0.0009110511944006454,101,monkey,tumbili,without,0.0009110511944006454,0.250390625
77,366512.530100008,2495.704000000842,False,without,0.0003353501304664781,30,ship,meli,without,0.0003353501304664781,0.349609375
78,370602.61120001087,1799.3262000090908,False,without,0.0009110511944006454,96,hurricane,kimbunga,without,0.0009110511944006454,0.349609375
79,377963.7786000094,1428.6992000124883,True,without,0.0024726231566347743,79,banana,ndizi,without,0.0024726231566347743,0.34921875
80,381963.12960001524,970.6073999986984,True,without,0.0009110511944006454,27,city,mji,without,0.0009110511944006454,0.250390625
81,384608.92340002465,1210.0025999825448,True,without,0.0003353501304664781,85,flute,filimbi,without,0.0003353501304664781,0.38671875
82,388361.79350002203,1552.9571999795735,False,without,0.00012339457598623172,17,sea,bahari,without,0.00012339457598623172,0.349609375
83,391880.70320000406,1345.5991000228096,True,without,0.0003353501304664781,42,key,ufunguo,without,0.0003353501304664781,0.3984375
84,395896.32820000406,921.5753000171389,True,without,0.00012339457598623172,99,island,kisiwa,without,0.00012339457598623172,0.3
85,400503.8395000156,2596.5424999885727,False,without,0.00012339457598623172,48,gun,bunduki,without,0.00012339457598623172,0.349609375
86,405269.79240000946,1274.6550000156276,False,without,0.0003353501304664781,99,island,kisiwa,without,0.0003353501304664781,0.3
87,407668.8024000032,2284.781499998644,False,without,0.0009110511944006454,78,scissors,mkasi,without,0.0009110511944006454,0.349609375
88,411656.7154000222,3146.7508999921847,True,without,0.0024726231566347743,30,ship,meli,without,0.0024726231566347743,0.39921874999999996
89,416578.1915000116,1518.1753000069875,True,without,0.0009110511944006454,86,drum,ngoma,without,0.0009110511944006454,0.2984374999999999
90,419976.65910000796,4092.1489000029396,False,without,0.0003353501304664781,96,hurricane,kimbunga,without,0.0003353501304664781,0.39921874999999996
91,428951.8187000067,1654.6538000111468,True,without,0.0009110511944006454,20,snow,theluji,without,0.0009110511944006454,0.34882812500000004
92,433116.87660001917,1068.8153999799397,True,without,0.0003353501304664781,8,leaf,jani,without,0.0003353501304664781,0.3
93,435811.5321000223,1107.4809999845456,True,without,0.0003353501304664781,80,coconut,nazi,without,0.0003353501304664781,0.3
94,439979.5912000118,2834.2853999929503,False,without,0.0003353501304664781,8,leaf,jani,without,0.0003353501304664781,0.3
95,443941.54660002096,936.6708000015933,True,without,0.0009110511944006454,80,coconut,nazi,without,0.0009110511944006454,0.3
96,446794.6715000144,1062.80610000249,True,without,0.0003353501304664781,30,ship,meli,without,0.0003353501304664781,0.398828125
97,449528.67430000333,inf,False,without,0.00012339457598623172,48,gun,bunduki,without,0.00012339457598623172,0.39921874999999996
98,457686.5402000258,inf,False,without,0.0003353501304664781,96,hurricane,kimbunga,without,0.0003353501304664781,0.4488281249999999
99,467345.70640002494,1456.9342999893706,True,without,0.0009110511944006454,78,scissors,mkasi,without,0.0009110511944006454,0.34921875
100,470645.74870001525,1138.0786999943666,False,without,0.0003353501304664781,99,island,kisiwa,without,0.0003353501304664781,0.349609375
101,473838.67060000193,1734.4010000233538,True,without,0.0009110511944006454,17,sea,bahari,without,0.0009110511944006454,0.34921875
102,477832.94750002096,1076.3347999891266,False,without,0.0003353501304664781,79,banana,ndizi,without,0.0003353501304664781,0.398828125
103,481348.4252000053,1773.9950999966823,False,without,0.0009110511944006454,96,hurricane,kimbunga,without,0.0009110511944006454,0.4742187499999999
104,486931.6596999997,937.6316000125371,False,without,0.0024726231566347743,48,gun,bunduki,without,0.0024726231566347743,0.4488281249999999
105,489000.51760001224,1059.4639999908395,True,without,0.0066928509242848554,42,key,ufunguo,without,0.0066928509242848554,0.34882812500000004
106,492158.1928000087,2494.4476000091527,False,without,0.0024726231566347743,8,leaf,jani,without,0.0024726231566347743,0.349609375
107,496118.11410001246,969.8776000004727,True,without,0.0066928509242848554,81,saw,msemeno,without,0.0066928509242848554,0.29453125
108,500481.005300011,905.1387000072282,True,without,0.0024726231566347743,80,coconut,nazi,without,0.0024726231566347743,0.250390625
109,503106.53590000584,1823.2039000140503,True,without,0.0009110511944006454,96,hurricane,kimbunga,without,0.0009110511944006454,0.45976562499999996
110,507167.68250000314,inf,False,without,0.0003353501304664781,48,gun,bunduki,without,0.0003353501304664781,0.4742187499999999
111,513437.4563000165,1049.6628999826498,True,without,0.0009110511944006454,30,ship,meli,without,0.0009110511944006454,0.3984375
112,516212.10319999955,2079.8134000215214,False,without,0.0003353501304664781,99,island,kisiwa,without,0.0003353501304664781,0.39921874999999996
113,520586.99270000216,2567.6370000001043,False,without,0.0009110511944006454,79,banana,ndizi,without,0.0009110511944006454,0.4359375
114,525074.9235000112,1100.2843999885954,True,without,0.0024726231566347743,12,foot,mguu,without,0.0024726231566347743,0.20078125
115,527841.5291000274,692.8038999903947,False,without,0.0009110511944006454,72,glove,glavu,without,0.0009110511944006454,0.29999999999999993
116,530362.5761000148,1067.0464999857359,False,without,0.0024726231566347743,37,train,treni,without,0.0024726231566347743,0.29999999999999993
117,534729.6256000118,1896.2496999884024,True,without,0.0066928509242848554,48,gun,bunduki,without,0.0066928509242848554,0.45976562499999996
118,538865.208800009,1806.511100003263,False,without,0.0024726231566347743,8,leaf,jani,without,0.0024726231566347743,0.39921874999999996
119,542579.1964000091,2473.215000005439,False,without,0.0066928509242848554,55,zebra,punda milia,without,0.0066928509242848554,0.29999999999999993
120,547965.5583999993,2774.047300015809,True,without,0.01798620996209156,99,island,kisiwa,without,0.01798620996209156,0.4433593749999999
121,552882.0270000142,1358.3617999975104,False,without,0.0066928509242848554,79,banana,ndizi,without,0.0066928509242848554,0.437109375
122,556701.9188000122,1330.1037999917753,False,without,0.01798620996209156,78,scissors,mkasi,without,0.01798620996209156,0.398828125
123,560824.6234000253,1449.3604000017513,True,without,0.04742587317756678,96,hurricane,kimbunga,without,0.04742587317756678,0.459375
124,567048.9044999995,1484.580400021514,True,without,0.01798620996209156,102,painting,uchoraji,without,0.01798620996209156,0.20078125
125,571788.9099000022,3524.940900009824,False,without,0.0066928509242848554,8,leaf,jani,without,0.0066928509242848554,0.4488281249999999
126,577009.0254000097,1302.382599998964,True,without,0.01798620996209156,99,island,kisiwa,without,0.01798620996209156,0.43984374999999987
127,581413.9256000053,3299.359099997673,False,without,0.0066928509242848554,32,plane,ndege,without,0.0066928509242848554,0.29999999999999993
128,587434.4791000185,1567.311199993128,True,without,0.01798620996209156,48,gun,bunduki,without,0.01798620996209156,0.459375
129,591093.2008000091,1187.5092000118457,True,without,0.0066928509242848554,78,scissors,mkasi,without,0.0066928509242848554,0.3984375
130,594311.2211000116,1089.6222000010312,False,without,0.0024726231566347743,8,leaf,jani,without,0.0024726231566347743,0.4742187499999999
131,597496.2770999991,2335.643500002334,True,without,0.0066928509242848554,30,ship,meli,without,0.0066928509242848554,0.386328125
132,601590.774900018,1051.571399992099,True,without,0.0024726231566347743,93,tomato,nyanya,without,0.0024726231566347743,0.20078125
133,604862.9728000087,1174.5720000180881,True,without,0.0009110511944006454,85,flute,filimbi,without,0.0009110511944006454,0.33710937500000004
134,608415.7460000133,inf,False,without,0.0003353501304664781,79,banana,ndizi,without,0.0003353501304664781,0.48671875
135,615609.9303000083,1237.6149999909103,True,without,0.0009110511944006454,96,hurricane,kimbunga,without,0.0009110511944006454,0.417578125
136,619275.7160000037,1728.5352000035346,True,without,0.0003353501304664781,8,leaf,jani,without,0.0003353501304664781,0.46132812499999987
137,623466.3193000015,1278.69649999775,True,without,0.00012339457598623172,17,sea,bahari,without,0.00012339457598623172,0.29960937500000007
138,626991.316700005,1149.6800000022631,True,without,4.5397868702434395e-05,99,island,kisiwa,without,4.5397868702434395e-05,0.40273437499999987
139,630301.674700022,1570.1080999861006,True,without,1.670142184809518e-05,79,banana,ndizi,without,1.670142184809518e-05,0.486328125
140,636773.3891000098,973.0263999954332,True,without,6.144174602214718e-06,72,glove,glavu,without,6.144174602214718e-06,0.250390625
141,640289.8461000004,1066.2313000066206,True,without,2.2603242979035746e-06,37,train,treni,without,2.2603242979035746e-06,0.250390625
142,643626.3524000242,1391.9995999895036,True,without,8.315280276641321e-07,86,drum,ngoma,without,8.315280276641321e-07,0.24882812499999993

