trial,start_time,rt,correct,version,activation,fact_id,question,answer,0,0,alpha
1,78186.38689999352,3118.369200004963,False,without,0.0,18,sand,mchanga,without,0.0,0.3
2,82374.33900000178,1603.2484000024851,True,without,0.5,18,sand,mchanga,without,0.5,0.3
3,86913.26299999491,4392.909500020323,True,without,0.7310585786300049,24,house,nyumba,without,0.7310585786300049,0.3
4,95329.92640000884,5263.842399988789,False,without,0.7310585786300049,5,dog,mbwa,without,0.7310585786300049,0.3
5,101883.7904999964,3579.67340000323,True,without,0.7310585786300049,5,dog,mbwa,without,0.7310585786300049,0.3
6,108686.74460001057,1458.1207000010181,True,without,0.5,24,house,nyumba,without,0.5,0.3
7,112572.20990001224,9565.83700000192,False,without,0.7310585786300049,100,motorcycle,pikipiki,without,0.7310585786300049,0.3
8,123290.24150001351,1665.4744999832474,False,without,0.7310585786300049,18,sand,mchanga,without,0.7310585786300049,0.349609375
9,127296.6049000097,3744.188699987717,True,without,0.5,92,chair,kiti,without,0.5,0.3
10,134428.70059999404,1225.042600010056,True,without,0.5,100,motorcycle,pikipiki,without,0.5,0.3
11,140161.7249000119,14810.628000006545,False,without,0.2689414213699951,85,flute,filimbi,without,0.2689414213699951,0.3
12,156080.30410000356,1577.6132000028156,True,without,0.2689414213699951,5,dog,mbwa,without,0.2689414213699951,0.250390625
13,160651.91509999568,974.0512999997009,False,without,0.11920292202211755,85,flute,filimbi,without,0.11920292202211755,0.3
14,166542.66910001752,5802.366499992786,True,without,0.2689414213699951,31,wheel,gurudumu,without,0.2689414213699951,0.3
15,176989.56960000214,4324.86340001924,True,without,0.2689414213699951,19,cloud,wingu,without,0.2689414213699951,0.3
16,186877.47050001053,5268.9466000010725,False,without,0.2689414213699951,31,wheel,gurudumu,without,0.2689414213699951,0.3
17,196067.29229999473,1246.5922000119463,True,without,0.5,19,cloud,wingu,without,0.5,0.3
18,199786.6589000041,1236.163099994883,True,without,0.2689414213699951,100,motorcycle,pikipiki,without,0.2689414213699951,0.250390625
19,207269.469699997,3216.5662000188604,True,without,0.11920292202211755,26,plant,kupanda,without,0.11920292202211755,0.3
20,213376.2459999998,1859.2447999981232,True,without,0.11920292202211755,85,flute,filimbi,without,0.11920292202211755,0.250390625
21,217956.41230000183,1635.9684999915771,False,without,0.04742587317756678,26,plant,kupanda,without,0.04742587317756678,0.3
22,222879.90640001954,2570.1101000013296,True,without,0.11920292202211755,70,skirt,sketi,without,0.11920292202211755,0.3
23,237228.3503000217,12511.176699976204,False,without,0.11920292202211755,83,anchor,nanga,without,0.11920292202211755,0.3
24,250859.1654000047,1428.3574000000954,True,without,0.11920292202211755,70,skirt,sketi,without,0.11920292202211755,0.3
25,254972.1780999971,1178.6001000145916,True,without,0.04742587317756678,83,anchor,nanga,without,0.04742587317756678,0.3
26,258336.96149999741,4490.339900017716,False,without,0.01798620996209156,31,wheel,gurudumu,without,0.01798620996209156,0.349609375
27,267562.840700004,6075.289200001862,True,without,0.04742587317756678,19,cloud,wingu,without,0.04742587317756678,0.349609375
28,275873.29200000386,1218.5210000025108,True,without,0.01798620996209156,26,plant,kupanda,without,0.01798620996209156,0.250390625
29,282174.80940002133,5514.182099985192,True,without,0.0066928509242848554,40,bear,kubeba,without,0.0066928509242848554,0.3
30,294836.3712000137,7687.095800007228,True,without,0.0066928509242848554,48,gun,bunduki,without,0.0066928509242848554,0.3
31,317932.7438000182,1741.6946000012103,False,without,0.0066928509242848554,40,bear,kubeba,without,0.0066928509242848554,0.3
32,324438.9926000149,11781.71049998491,False,without,0.01798620996209156,48,gun,bunduki,without,0.01798620996209156,0.3
33,337357.3005000071,1586.869899998419,False,without,0.04742587317756678,31,wheel,gurudumu,without,0.04742587317756678,0.39921874999999996
34,342053.347100009,1337.8696999861859,True,without,0.11920292202211755,19,cloud,wingu,without,0.11920292202211755,0.30000000000000004
35,345635.92820000486,977.0263000100385,True,without,0.04742587317756678,70,skirt,sketi,without,0.04742587317756678,0.250390625
36,348670.4914000002,1117.1330000215676,True,without,0.01798620996209156,83,anchor,nanga,without,0.01798620996209156,0.250390625
37,351846.46000000066,5350.2871000091545,False,without,0.0066928509242848554,30,ship,meli,without,0.0066928509242848554,0.3
38,358342.9748000053,1311.723399994662,False,without,0.0066928509242848554,31,wheel,gurudumu,without,0.0066928509242848554,0.41679687499999996
39,362559.46660001064,997.6560999930371,True,without,0.01798620996209156,30,ship,meli,without,0.01798620996209156,0.3
40,365486.5989999962,3323.1883000116795,True,without,0.0066928509242848554,68,cheese,jibini,without,0.0066928509242848554,0.3
41,380093.7966000056,1834.586400014814,True,without,0.0066928509242848554,40,bear,kubeba,without,0.0066928509242848554,0.29960937499999996
42,387260.961699998,2073.708300013095,False,without,0.0024726231566347743,68,cheese,jibini,without,0.0024726231566347743,0.3
43,391901.9823000126,4436.603199981619,False,without,0.0066928509242848554,48,gun,bunduki,without,0.0066928509242848554,0.349609375
44,397473.82189999917,7113.365500001237,True,without,0.01798620996209156,9,egg,yai,without,0.01798620996209156,0.3
45,406922.1615999995,1385.8000000182074,False,without,0.01798620996209156,31,wheel,gurudumu,without,0.01798620996209156,0.4195312499999999
46,417714.5840000012,1300.742099992931,True,without,0.04742587317756678,9,egg,yai,without,0.04742587317756678,0.3
47,421702.17090001097,944.5015999954194,True,without,0.01798620996209156,30,ship,meli,without,0.01798620996209156,0.250390625
48,424406.161699997,1655.508900003042,True,without,0.0066928509242848554,27,city,mji,without,0.0066928509242848554,0.3
49,428943.3066000056,3393.6239999893587,True,without,0.0066928509242848554,73,ring,pete,without,0.0066928509242848554,0.3
50,435747.0384000044,1265.4240000119898,True,without,0.0066928509242848554,27,city,mji,without,0.0066928509242848554,0.3
51,439004.2597000138,1047.4077999824658,True,without,0.0024726231566347743,73,ring,pete,without,0.0024726231566347743,0.3
52,441658.1059000164,inf,False,without,0.0009110511944006454,48,gun,bunduki,without,0.0009110511944006454,0.39921874999999996
53,449597.7797000087,2046.606599993538,False,without,0.0024726231566347743,68,cheese,jibini,without,0.0024726231566347743,0.349609375
54,454939.47990000015,inf,True,without,0.0066928509242848554,5,dog,mbwa,without,0.0066928509242848554,0.29999999999999993
55,463167.58569999365,3612.2415000281762,True,without,0.0024726231566347743,76,spade,sepetu,without,0.0024726231566347743,0.3
56,469881.30239999737,1326.4223000151105,False,without,0.0024726231566347743,31,wheel,gurudumu,without,0.0024726231566347743,0.42304687499999993
57,474220.8532000077,1189.9935000110418,False,without,0.0066928509242848554,76,spade,sepetu,without,0.0066928509242848554,0.3
58,477573.04010001826,1662.023999990197,False,without,0.01798620996209156,48,gun,bunduki,without,0.01798620996209156,0.40117187499999996
59,481949.8902000196,1183.818199991947,True,without,0.04742587317756678,9,egg,yai,without,0.04742587317756678,0.250390625
60,484826.7313000106,1112.453599984292,True,without,0.01798620996209156,27,city,mji,without,0.01798620996209156,0.250390625
61,488054.32280001696,927.8225000016391,True,without,0.0066928509242848554,73,ring,pete,without,0.0066928509242848554,0.250390625
62,491155.58859999874,2591.1036000179593,False,without,0.0024726231566347743,68,cheese,jibini,without,0.0024726231566347743,0.39921874999999996
63,498638.9361000038,3706.036099989433,True,without,0.0066928509242848554,90,church,kanisa,without,0.0066928509242848554,0.3
64,504550.20520000835,1490.2192000008654,True,without,0.0066928509242848554,34,money,fedha,without,0.0066928509242848554,0.3
65,515002.80630000634,2945.3986000153236,False,without,0.0066928509242848554,90,church,kanisa,without,0.0066928509242848554,0.3
66,521962.2430000163,1611.992599995574,True,without,0.01798620996209156,34,money,fedha,without,0.01798620996209156,0.3
67,525594.7755000088,2178.0660999938846,True,without,0.0066928509242848554,40,bear,kubeba,without,0.0066928509242848554,0.2671874999999999
68,536621.5534000075,1218.5564000101294,True,without,0.0024726231566347743,68,cheese,jibini,without,0.0024726231566347743,0.398828125
69,540905.6184999936,955.1062000100501,True,without,0.0009110511944006454,76,spade,sepetu,without,0.0009110511944006454,0.250390625
70,544984.8652000073,2115.9778999863192,True,without,0.0003353501304664781,48,gun,bunduki,without,0.0003353501304664781,0.3999999999999999
71,551706.0614000075,1595.9764000144787,True,without,0.00012339457598623172,31,wheel,gurudumu,without,0.00012339457598623172,0.42265624999999996
72,557460.7636000146,1303.3997000020463,True,without,4.5397868702434395e-05,5,dog,mbwa,without,4.5397868702434395e-05,0.250390625
73,561739.2258000036,2154.517599992687,True,without,1.670142184809518e-05,77,rake,reki,without,1.670142184809518e-05,0.3
74,566016.5450000204,2156.9960999768227,False,without,1.670142184809518e-05,90,church,kanisa,without,1.670142184809518e-05,0.349609375
75,572595.2688000107,1998.2688000018243,True,without,4.5397868702434395e-05,77,rake,reki,without,4.5397868702434395e-05,0.3
76,577737.6906000136,1142.5335999811068,True,without,1.670142184809518e-05,34,money,fedha,without,1.670142184809518e-05,0.250390625
77,580981.1266000033,1478.2152000116184,True,without,6.144174602214718e-06,100,motorcycle,pikipiki,without,6.144174602214718e-06,0.20078125
78,585732.9869999958,1521.434100024635,True,without,2.2603242979035746e-06,85,flute,filimbi,without,2.2603242979035746e-06,0.22499999999999998
79,590906.9789000205,1069.5280999934766,True,without,8.315280276641321e-07,19,cloud,wingu,without,8.315280276641321e-07,0.2503906250000001
80,593961.1387000186,3508.2560000009835,True,without,3.059022269256247e-07,105,umbrella,mqavuli,without,3.059022269256247e-07,0.3
81,604557.9289000016,1605.0995000114199,True,without,3.059022269256247e-07,68,cheese,jibini,without,3.059022269256247e-07,0.3984375
82,609504.6666999988,1263.0912000022363,True,without,1.12535162055095e-07,105,umbrella,mqavuli,without,1.12535162055095e-07,0.3
83,613341.5639000013,1984.193900017999,False,without,4.1399375473943306e-08,90,church,kanisa,without,4.1399375473943306e-08,0.39921874999999996
84,619569.333899999,3638.6634000227787,False,without,1.12535162055095e-07,26,plant,kupanda,without,1.12535162055095e-07,0.29999999999999993
85,625920.2100000111,968.8488999963738,True,without,3.059022269256247e-07,77,rake,reki,without,3.059022269256247e-07,0.250390625
86,628725.044699997,3148.3297000231687,False,without,1.12535162055095e-07,48,gun,bunduki,without,1.12535162055095e-07,0.44960937499999987
87,635078.9724000206,1165.9956999938004,False,without,3.059022269256247e-07,31,wheel,gurudumu,without,3.059022269256247e-07,0.4722656249999999
88,639709.4238999998,2427.8625000151806,True,without,8.315280276641321e-07,79,banana,ndizi,without,8.315280276641321e-07,0.3
89,645314.5106000011,2378.750100004254,False,without,8.315280276641321e-07,90,church,kanisa,without,8.315280276641321e-07,0.4488281249999999
90,651794.6094000072,4759.999700007029,False,without,2.2603242979035746e-06,79,banana,ndizi,without,2.2603242979035746e-06,0.3
91,657659.0386000171,5814.558999991277,False,without,6.144174602214718e-06,48,gun,bunduki,without,6.144174602214718e-06,0.48671874999999987
