trial,start_time,rt,correct,version,activation,fact_id,question,answer,0,0,alpha
30,204742.14859999483,1454.1970000136644,False,without,0.11920292202211755,20,snow,theluji,without,0.11920292202211755,0.43085937499999993
31,207434.5908999967,4238.514299999224,False,without,0.2689414213699951,63,kettle,birika,without,0.2689414213699951,0.39921874999999996
32,212868.5726999829,4320.99130001734,False,without,0.5,81,saw,msemeno,without,0.5,0.3
33,218331.12809999147,3191.2144999951124,False,with,0.5,78,scissors,mkasi,with,0.5,0.45234374999999993
34,222599.61360000307,1593.93380000256,False,without,0.2689414213699951,81,saw,msemeno,without,0.2689414213699951,0.3
35,230895.55859999382,5373.697400005767,False,with,0.5,70,skirt,sketi,with,0.5,0.349609375
36,238548.24489998282,10653.733200015267,False,with,0.2689414213699951,52,giraffe,twiga,with,0.2689414213699951,0.39921874999999996
37,250274.20739998342,1436.4623000146821,False,without,0.11920292202211755,20,snow,theluji,without,0.11920292202211755,0.4312499999999999
38,252935.1980999927,8153.413199994247,False,with,0.2689414213699951,100,motorcycle,pikipiki,with,0.2689414213699951,0.423828125
39,262164.27579999436,1621.924700011732,False,without,0.11920292202211755,63,kettle,birika,without,0.11920292202211755,0.4332031249999999
40,264954.38619999913,3425.099999993108,False,without,0.2689414213699951,71,shoe,kiatu,without,0.2689414213699951,0.349609375
41,272461.3452999911,2250.8765000093263,False,with,0.5,32,plane,ndege,with,0.5,0.396875
42,275783.1389000057,1348.0056999833323,False,without,0.2689414213699951,81,saw,msemeno,without,0.2689414213699951,0.349609375
43,278268.2505999983,12803.50969999563,True,with,0.5,59,tea,chai,with,0.5,0.39921874999999996
44,294623.0318000016,8670.738199987682,False,with,0.7310585786300049,78,scissors,mkasi,with,0.7310585786300049,0.495703125
45,304363.6343999824,2127.9988000169396,False,without,0.5,63,kettle,birika,without,0.5,0.4335937499999999
46,307654.9510000041,3703.7144000059925,False,with,0.7310585786300049,52,giraffe,twiga,with,0.7310585786300049,0.409765625
47,312430.3132999921,2614.0716999943834,False,without,0.5,20,snow,theluji,without,0.5,0.47929687499999996
48,317972.681299987,1479.5095000008587,True,with,0.7310585786300049,70,skirt,sketi,with,0.7310585786300049,0.30000000000000004
49,322846.72309999587,7152.498999988893,False,with,0.8807970779778823,100,motorcycle,pikipiki,with,0.8807970779778823,0.43359375
50,333199.43730000523,1848.9460999844596,False,with,0.7310585786300049,78,scissors,mkasi,with,0.7310585786300049,0.5046875000000001
51,336125.05390000297,5059.571599995252,False,with,0.5,32,plane,ndege,with,0.5,0.39726562499999996
52,342263.7388999865,1952.6766000199132,False,without,0.2689414213699951,71,shoe,kiatu,without,0.2689414213699951,0.39921874999999996
53,345340.9433999914,1544.4534000125714,True,with,0.5,59,tea,chai,with,0.5,0.396484375
54,349756.13449999946,3132.5488000002224,False,with,0.7310585786300049,52,giraffe,twiga,with,0.7310585786300049,0.41015625
55,353960.93529998325,1013.8610000140034,False,without,0.5,20,snow,theluji,without,0.5,0.50390625
56,356208.3131999825,1592.5235000031535,False,without,0.7310585786300049,81,saw,msemeno,without,0.7310585786300049,0.39921874999999996
57,358945.0882000092,4419.096799974795,False,with,0.8807970779778823,78,scissors,mkasi,with,0.8807970779778823,0.5105468750000001
58,364436.53869998525,1281.2285000109114,True,with,0.7310585786300049,100,motorcycle,pikipiki,with,0.7310585786300049,0.433203125
59,369068.0856000108,4213.0390999955125,True,with,0.8807970779778823,94,potato,viazi,with,0.8807970779778823,0.3
60,376018.1125999952,2479.6932000026572,False,with,0.8807970779778823,35,bed,kitanda,with,0.8807970779778823,0.3
61,379572.1102000098,1553.1654999940656,False,with,0.8807970779778823,94,potato,viazi,with,0.8807970779778823,0.3
62,382205.61249999446,2608.0072000040673,False,without,0.7310585786300049,63,kettle,birika,without,0.7310585786300049,0.45820312499999993
63,385979.1375999921,1389.6277000021655,False,with,0.8807970779778823,35,bed,kitanda,with,0.8807970779778823,0.3
64,394487.74189999676,1514.880800008541,False,with,0.7310585786300049,78,scissors,mkasi,with,0.7310585786300049,0.5234375000000001
65,397074.82089998666,2532.2973000002094,False,with,0.5,32,plane,ndege,with,0.5,0.39765624999999993
66,400677.9082999856,2293.868900014786,False,without,0.2689414213699951,20,snow,theluji,without,0.2689414213699951,0.5167968749999999
67,407488.37060001097,7082.988399983151,False,without,0.5,71,shoe,kiatu,without,0.5,0.42070312499999996
68,419702.95330000226,1487.5337999837939,False,with,0.7310585786300049,59,tea,chai,with,0.7310585786300049,0.40234375
69,424263.8747000019,13865.13130000094,False,without,0.5,81,saw,msemeno,without,0.5,0.42460937499999996
70,439262.893600011,2479.108899977291,False,with,0.7310585786300049,78,scissors,mkasi,with,0.7310585786300049,0.5613281250000001
71,444968.59410000616,1981.5470000030473,False,without,0.5,20,snow,theluji,without,0.5,0.54140625
72,451068.7396999856,11334.49860001565,False,with,0.7310585786300049,52,giraffe,twiga,with,0.7310585786300049,0.43476562500000004
73,463475.8331000048,2264.843299984932,False,without,0.5,63,kettle,birika,without,0.5,0.5015625
74,466913.99219998857,3139.744900021469,False,with,0.7310585786300049,78,scissors,mkasi,with,0.7310585786300049,0.6078125000000002
75,473599.3252999906,1600.349600019399,True,without,0.5,20,snow,theluji,without,0.5,0.541015625
76,478569.56470001023,1746.9192999997176,False,with,0.2689414213699951,78,scissors,mkasi,with,0.2689414213699951,0.6097656250000002
77,516615.3429999831,2372.926100011682,False,without,0.11920292202211755,63,kettle,birika,without,0.11920292202211755,0.507421875
78,520154.0080999839,5718.392500013579,False,without,0.2689414213699951,71,shoe,kiatu,without,0.2689414213699951,0.4234374999999999
79,527002.6402999938,2604.710799991153,False,with,0.5,78,scissors,mkasi,with,0.5,0.6343750000000002
80,530677.0718999906,1420.6693000160158,False,with,0.2689414213699951,94,potato,viazi,with,0.2689414213699951,0.332421875
81,534106.8248999945,4626.516799995443,False,without,0.11920292202211755,81,saw,msemeno,without,0.11920292202211755,0.44921875
82,539869.1333000024,inf,False,with,0.2689414213699951,35,bed,kitanda,with,0.2689414213699951,0.3316406249999999
83,555503.0592999829,1814.8960000253282,True,without,0.11920292202211755,20,snow,theluji,without,0.11920292202211755,0.540625
84,560438.607899996,2149.5170000125654,False,without,0.04742587317756678,63,kettle,birika,without,0.04742587317756678,0.5164062500000001
85,566202.291499998,3577.69730000291,False,without,0.11920292202211755,81,saw,msemeno,without,0.11920292202211755,0.451171875
86,570918.3976000058,1369.4525999890175,False,with,0.2689414213699951,78,scissors,mkasi,with,0.2689414213699951,0.6433593750000003
87,573357.3197000078,1119.4164999760687,False,without,0.11920292202211755,71,shoe,kiatu,without,0.11920292202211755,0.44804687499999996
88,575603.500199999,1210.741599992616,False,without,0.2689414213699951,20,snow,theluji,without,0.2689414213699951,0.564453125
89,580367.0353000052,3885.7115999853704,False,with,0.5,100,motorcycle,pikipiki,with,0.5,0.4554687500000001
90,588497.2716000048,10531.22129998519,False,without,0.2689414213699951,63,kettle,birika,without,0.2689414213699951,0.5285156250000002
91,602810.8680000005,3038.2984000025317,True,without,0.5,20,snow,theluji,without,0.5,0.5765625

