trial,start_time,rt,correct,version,activation,fact_id,question,answer,0,0,alpha
26,204612.32119999477,3856.2128999910783,False,without,0.5,101,monkey,tumbili,without,0.5,0.39921874999999996
27,210923.09299999033,16955.675200006226,False,with,0.7310585786300049,2,woman,mwanamke,with,0.7310585786300049,0.39531249999999996
28,228951.32369999192,2796.735300013097,False,with,0.5,16,moon,mwezi,with,0.5,0.349609375
29,233805.78379999497,inf,False,without,0.2689414213699951,38,window,dirisha,without,0.2689414213699951,0.349609375
30,239864.91939998814,4607.821900019189,False,with,0.5,30,ship,meli,with,0.5,0.39374999999999993
31,246677.48640000354,1052.5343999906909,False,with,0.2689414213699951,2,woman,mwanamke,with,0.2689414213699951,0.39570312499999993
32,252650.5455999868,7993.347500014352,False,without,0.11920292202211755,101,monkey,tumbili,without,0.11920292202211755,0.42460937499999996
33,263679.75209999713,inf,False,with,0.2689414213699951,24,house,nyumba,with,0.2689414213699951,0.39921874999999996
34,271111.130699981,inf,True,with,0.11920292202211755,16,moon,mwezi,with,0.11920292202211755,0.39921874999999996
35,277523.77629998955,3429.5461000001524,False,without,0.2689414213699951,66,fork,uma,without,0.2689414213699951,0.39921874999999996
36,282059.70509999315,2054.1876000061166,False,without,0.5,38,window,dirisha,without,0.5,0.39921874999999996
37,287418.8376000093,2499.9698999745306,False,without,0.7310585786300049,101,monkey,tumbili,without,0.7310585786300049,0.42499999999999993
38,293199.8047000088,2373.9631999924313,False,with,0.8807970779778823,30,ship,meli,with,0.8807970779778823,0.418359375
39,296648.2183999906,4886.5559000114445,False,without,0.7310585786300049,66,fork,uma,without,0.7310585786300049,0.408203125
40,302642.58059998974,1487.0265999925323,False,with,0.8807970779778823,24,house,nyumba,with,0.8807970779778823,0.423828125
41,306743.029699981,2003.6452000204008,True,without,0.7310585786300049,95,gift,zawadi,without,0.7310585786300049,0.3
42,313760.76989999274,2248.5569000127725,False,without,0.7310585786300049,38,window,dirisha,without,0.7310585786300049,0.42460937499999996
43,317166.30919999443,2217.8759000089485,False,with,0.8807970779778823,16,moon,mwezi,with,0.8807970779778823,0.4488281249999999
44,322631.8181999959,inf,False,with,0.7310585786300049,2,woman,mwanamke,with,0.7310585786300049,0.4195312499999999
45,331726.2519999931,1409.7538999922108,False,without,0.5,95,gift,zawadi,without,0.5,0.3
46,336419.97889999766,3235.7906000106595,False,with,0.7310585786300049,30,ship,meli,with,0.7310585786300049,0.43984375
47,342191.7443999846,inf,False,with,0.5,16,moon,mwezi,with,0.5,0.4664062499999999
48,352319.68029998825,inf,False,without,0.2689414213699951,101,monkey,tumbili,without,0.2689414213699951,0.4746093749999999
49,359790.17699998803,6026.423600007547,False,with,0.5,24,house,nyumba,with,0.5,0.43046874999999996
50,368584.6940999909,inf,False,without,0.2689414213699951,66,fork,uma,without,0.2689414213699951,0.40859375
51,374965.37630000967,2368.6477999726776,False,without,0.5,38,window,dirisha,without,0.5,0.44921875
52,378499.09739999566,1591.5396999916993,False,with,0.7310585786300049,16,moon,mwezi,with,0.7310585786300049,0.4667968749999999
53,382215.6636999862,1443.7870999972802,True,without,0.5,101,monkey,tumbili,without,0.5,0.4742187499999999
54,388695.87669998873,1317.1800000127405,False,without,0.2689414213699951,95,gift,zawadi,without,0.2689414213699951,0.349609375
55,396634.54120000824,2092.2567999805324,False,with,0.5,30,ship,meli,with,0.5,0.464453125
56,401603.5414999933,2124.283999990439,False,without,0.2689414213699951,38,window,dirisha,without,0.2689414213699951,0.474609375
57,404878.14620000427,3435.5212999798823,False,with,0.5,2,woman,mwanamke,with,0.5,0.46914062499999987
58,409397.7173999883,1405.0892000086606,False,with,0.2689414213699951,24,house,nyumba,with,0.2689414213699951,0.43085937499999993
59,412996.20709999,1809.2792000097688,True,without,0.11920292202211755,7,tree,mti,without,0.11920292202211755,0.3
60,417496.24449998373,1363.7753000075463,False,without,0.11920292202211755,101,monkey,tumbili,without,0.11920292202211755,0.517578125
61,422253.0126000056,2679.5405999873765,False,with,0.2689414213699951,2,woman,mwanamke,with,0.2689414213699951,0.48749999999999993
62,426002.6150000049,1114.4721999880858,True,without,0.11920292202211755,7,tree,mti,without,0.11920292202211755,0.3
63,429273.7475000031,5463.568099978147,False,with,0.04742587317756678,16,moon,mwezi,with,0.04742587317756678,0.51640625
64,436928.57869999716,1268.3143999893218,True,without,0.01798620996209156,38,window,dirisha,without,0.01798620996209156,0.47421875
65,441330.65679998253,1162.119500018889,False,without,0.0066928509242848554,101,monkey,tumbili,without,0.0066928509242848554,0.5296875
66,447893.490699993,1115.1415999920573,False,without,0.01798620996209156,95,gift,zawadi,without,0.01798620996209156,0.39921874999999996
67,452541.5426999971,3402.5417999946512,False,with,0.04742587317756678,30,ship,meli,with,0.04742587317756678,0.5140625000000001
68,457016.10999999684,1094.8820000048727,False,without,0.01798620996209156,66,fork,uma,without,0.01798620996209156,0.40898437499999996
69,460577.19009998254,1147.079600021243,True,without,0.04742587317756678,56,calendar,kalenda,without,0.04742587317756678,0.20078125
70,464083.3074999973,1157.1924999880139,True,without,0.01798620996209156,101,monkey,tumbili,without,0.01798620996209156,0.5175781249999999
71,468294.1976999864,1099.8455000226386,True,without,0.0066928509242848554,46,dollar,dola,without,0.0066928509242848554,0.3
72,473249.0807999857,1274.0454000013415,True,without,0.0066928509242848554,27,city,mji,without,0.0066928509242848554,0.3
73,477121.7292000074,1057.763499993598,True,without,0.0066928509242848554,46,dollar,dola,without,0.0066928509242848554,0.3
74,481504.5495000086,1570.860099978745,True,without,0.0024726231566347743,27,city,mji,without,0.0024726231566347743,0.3
75,485337.52880000975,1222.9926999716554,False,without,0.0009110511944006454,95,gift,zawadi,without,0.0009110511944006454,0.42460937499999996
76,490665.4029999918,2448.23290000204,True,without,0.0024726231566347743,7,tree,mti,without,0.0024726231566347743,0.287109375
77,497948.63130000886,2262.103199987905,False,without,0.0009110511944006454,38,window,dirisha,without,0.0009110511944006454,0.5222656250000001
78,506055.1351000031,1140.5560999992304,True,without,0.0024726231566347743,101,monkey,tumbili,without,0.0024726231566347743,0.46796874999999993
79,509883.3493999846,1618.2223000214435,False,without,0.0009110511944006454,38,window,dirisha,without,0.0009110511944006454,0.5468750000000001
80,518955.22209999035,1648.5429000167642,True,without,0.0024726231566347743,95,gift,zawadi,without,0.0024726231566347743,0.41640625
81,524579.6061999863,1226.6385999973863,False,without,0.0009110511944006454,38,window,dirisha,without,0.0009110511944006454,0.5597656250000002
82,528822.4650000047,1111.0425999795552,True,without,0.0024726231566347743,46,dollar,dola,without,0.0024726231566347743,0.250390625
83,532109.9225000071,2366.7793999775313,True,without,0.0009110511944006454,27,city,mji,without,0.0009110511944006454,0.296484375
84,537224.3890999816,1178.4657000098377,True,without,0.0003353501304664781,66,fork,uma,without,0.0003353501304664781,0.40859375
85,541519.3690999877,1091.7063000088092,True,without,0.00012339457598623172,38,window,dirisha,without,0.00012339457598623172,0.5578125000000002
86,545853.4971000045,1239.8685999796726,True,without,4.5397868702434395e-05,69,shirt,shati,without,4.5397868702434395e-05,0.3
87,549437.1585999907,1807.3195000179112,True,without,4.5397868702434395e-05,40,bear,kubeba,without,4.5397868702434395e-05,0.3
88,560301.6868999985,1343.2780999864917,True,without,4.5397868702434395e-05,69,shirt,shati,without,4.5397868702434395e-05,0.3
89,564182.7722000016,1528.7010000029113,True,without,1.670142184809518e-05,40,bear,kubeba,without,1.670142184809518e-05,0.3
90,570402.0900999894,1565.0151000008918,False,without,6.144174602214718e-06,38,window,dirisha,without,6.144174602214718e-06,0.5894531250000001
91,577541.8086999853,inf,True,without,1.670142184809518e-05,23,mountain,mlima,without,1.670142184809518e-05,0.3
92,585098.3562000038,1146.5903999924194,True,without,1.670142184809518e-05,38,window,dirisha,without,1.670142184809518e-05,0.5890625000000002
93,589700.3311000008,2209.1005999827757,True,without,6.144174602214718e-06,23,mountain,mlima,without,6.144174602214718e-06,0.3
94,594606.6713999899,inf,False,without,2.2603242979035746e-06,95,gift,zawadi,without,2.2603242979035746e-06,0.441015625
95,603398.6359999981,1208.014000003459,True,without,6.144174602214718e-06,33,table,meza,without,6.144174602214718e-06,0.3
96,606912.0383999834,1107.3709000193048,True,without,6.144174602214718e-06,38,window,dirisha,without,6.144174602214718e-06,0.5394531250000001
97,611219.3853000063,1578.493199980585,True,without,2.2603242979035746e-06,33,table,meza,without,2.2603242979035746e-06,0.3
98,616016.7409999995,1209.3141000077594,True,without,8.315280276641321e-07,69,shirt,shati,without,8.315280276641321e-07,0.250390625
99,621311.7459999921,1779.6582000155468,True,without,3.059022269256247e-07,40,bear,kubeba,without,3.059022269256247e-07,0.250390625
100,629102.2464999987,1481.3028000062332,False,without,1.12535162055095e-07,18,sand,mchanga,without,1.12535162055095e-07,0.3

