trial,start_time,rt,correct,version,activation,fact_id,question,answer,0,0,alpha
39,266168.99340000236,1958.5489000019152,True,without,3.059022269256247e-07,16,moon,mwezi,without,3.059022269256247e-07,0.3
40,274507.23640000797,inf,False,without,3.059022269256247e-07,8,leaf,jani,without,3.059022269256247e-07,0.3
41,290701.50450000074,3112.1741000097245,False,without,8.315280276641321e-07,16,moon,mwezi,without,8.315280276641321e-07,0.3
42,296120.4728000157,1427.1536999731325,True,without,2.2603242979035746e-06,34,money,fedha,without,2.2603242979035746e-06,0.250390625
43,300099.30860000895,1413.6801999993622,True,without,8.315280276641321e-07,38,window,dirisha,without,8.315280276641321e-07,0.250390625
44,303917.77430000366,2158.495599986054,False,without,3.059022269256247e-07,74,necklace,mkufu,without,3.059022269256247e-07,0.39921874999999996
45,311018.5737000138,1741.9088000024203,True,without,8.315280276641321e-07,101,monkey,tumbili,without,8.315280276641321e-07,0.3
46,319683.38299999596,6092.371500009904,True,without,8.315280276641321e-07,42,key,ufunguo,without,8.315280276641321e-07,0.3
47,336229.5688999875,3045.1256000087596,False,without,8.315280276641321e-07,101,monkey,tumbili,without,8.315280276641321e-07,0.3
48,347233.9229999925,2550.340400019195,True,without,2.2603242979035746e-06,42,key,ufunguo,without,2.2603242979035746e-06,0.3
49,354093.1070999941,2619.843899999978,True,without,8.315280276641321e-07,74,necklace,mkufu,without,8.315280276641321e-07,0.398828125
50,360554.7951000044,1866.0835000046063,True,without,3.059022269256247e-07,8,leaf,jani,without,3.059022269256247e-07,0.250390625
51,364438.4844999877,2102.342600002885,False,without,1.12535162055095e-07,16,moon,mwezi,without,1.12535162055095e-07,0.349609375
52,369127.60320000234,1593.0027999856975,True,without,3.059022269256247e-07,23,mountain,mlima,without,3.059022269256247e-07,0.3
53,379537.344100012,1885.1255999761634,True,without,3.059022269256247e-07,32,plane,ndege,without,3.059022269256247e-07,0.3
54,384891.34520001244,1255.2397999970708,True,without,3.059022269256247e-07,23,mountain,mlima,without,3.059022269256247e-07,0.3
55,388734.96729999897,909.8473000049125,True,without,1.12535162055095e-07,32,plane,ndege,without,1.12535162055095e-07,0.3
56,391850.6665999885,1589.707000006456,True,without,4.1399375473943306e-08,101,monkey,tumbili,without,4.1399375473943306e-08,0.250390625
57,396107.04679999617,1442.3018000088632,True,without,1.522997951276035e-08,9,egg,yai,without,1.522997951276035e-08,0.3
58,400033.88550001546,1853.628699987894,True,without,1.522997951276035e-08,42,key,ufunguo,without,1.522997951276035e-08,0.250390625
59,405402.94080000604,1678.8394000031985,True,without,5.602796406145941e-09,9,egg,yai,without,5.602796406145941e-09,0.3
60,409227.7710000053,2728.602899995167,True,without,2.0611536181902037e-09,16,moon,mwezi,without,2.0611536181902037e-09,0.39140624999999996
61,416619.81939998805,1907.0521000248846,False,without,7.582560422162385e-10,74,necklace,mkufu,without,7.582560422162385e-10,0.4453125
62,422963.2414999942,1539.8119000019506,True,without,2.0611536181902037e-09,89,carrot,karoti,without,2.0611536181902037e-09,0.3
63,428010.69429999916,1884.153899998637,True,without,2.0611536181902037e-09,73,ring,pete,without,2.0611536181902037e-09,0.20078125
64,432005.1070000045,1168.2507999939844,True,without,7.582560422162385e-10,89,carrot,karoti,without,7.582560422162385e-10,0.3
65,437505.0520999939,13793.601300014416,False,without,2.7894680920908113e-10,23,mountain,mlima,without,2.7894680920908113e-10,0.349609375
66,454830.02110000234,2190.8235999871977,True,without,7.582560422162385e-10,74,necklace,mkufu,without,7.582560422162385e-10,0.42070312499999996
67,464654.48249998735,1785.1856000197586,True,without,2.7894680920908113e-10,32,plane,ndege,without,2.7894680920908113e-10,0.250390625
68,468752.31109999004,inf,False,without,1.0261879630648827e-10,16,moon,mwezi,without,1.0261879630648827e-10,0.392578125
69,499593.5438000015,1452.194999990752,True,without,2.7894680920908113e-10,9,egg,yai,without,2.7894680920908113e-10,0.250390625
70,503317.4221999943,1212.5201000017114,True,without,1.0261879630648827e-10,89,carrot,karoti,without,1.0261879630648827e-10,0.250390625
71,506916.2259000004,1516.3084999949206,True,without,3.7751345441365816e-11,23,mountain,mlima,without,3.7751345441365816e-11,0.30000000000000004
72,510777.13770000264,2782.92440000223,True,without,1.3887943864771144e-11,61,lightning,umeme,without,1.3887943864771144e-11,0.310546875
73,515564.22400000156,1198.560799995903,True,without,5.109089028037221e-12,54,lion,simba,without,5.109089028037221e-12,0.20078125
74,519301.4567999926,5924.658800009638,False,without,1.8795288165355508e-12,3,fish,samaki,without,1.8795288165355508e-12,0.30546874999999996
75,528128.1634999905,2022.2647000045981,True,without,5.109089028037221e-12,65,knife,kisu,without,5.109089028037221e-12,0.20078125
76,532101.2512000161,2011.028399982024,True,without,1.8795288165355508e-12,16,moon,mwezi,without,1.8795288165355508e-12,0.39140624999999996
77,538392.492599989,1492.4127000267617,True,without,6.914400106935423e-13,80,coconut,nazi,without,6.914400106935423e-13,0.20078125
78,542208.4737000114,2039.2353999777697,False,without,2.543665647376276e-13,74,necklace,mkufu,without,2.543665647376276e-13,0.446875
79,553128.3218000026,1430.442100012442,True,without,6.914400106935423e-13,24,house,nyumba,without,6.914400106935423e-13,0.20078125
80,557382.2004999965,2321.84370001778,True,without,2.543665647376276e-13,100,motorcycle,pikipiki,without,2.543665647376276e-13,0.3
81,563201.4536999923,2173.339200002374,True,without,2.543665647376276e-13,41,garden,bustani,without,2.543665647376276e-13,0.3
82,569354.473000014,1166.5673999814317,True,without,2.543665647376276e-13,100,motorcycle,pikipiki,without,2.543665647376276e-13,0.3
83,573391.2790000031,1038.0817000113893,True,without,9.357622968839299e-14,41,garden,bustani,without,9.357622968839299e-14,0.3
84,576811.61840001,1590.7547999813687,True,without,3.442477108469858e-14,91,chicken,kuku,without,3.442477108469858e-14,0.20078125
85,580366.5038000036,3284.2535999952815,True,without,1.2664165549094016e-14,81,saw,msemeno,without,1.2664165549094016e-14,0.3
86,588389.1688000003,2140.2991999930236,True,without,1.2664165549094016e-14,74,necklace,mkufu,without,1.2664165549094016e-14,0.422265625
87,593390.2935000078,1836.2477000046056,True,without,4.658886145103376e-15,81,saw,msemeno,without,4.658886145103376e-15,0.3
88,598520.9745999891,1563.4634000016376,True,without,1.71390843154201e-15,82,hammer,nyundo,without,1.71390843154201e-15,0.3
89,603424.0770000033,1722.4931000091601,False,without,1.71390843154201e-15,52,giraffe,twiga,without,1.71390843154201e-15,0.3
90,607479.3064999976,1114.2708999977913,True,without,1.71390843154201e-15,82,hammer,nyundo,without,1.71390843154201e-15,0.3
91,612964.5155000035,1116.4611999993213,True,without,6.305116760146985e-16,52,giraffe,twiga,without,6.305116760146985e-16,0.3

