trial,start_time,rt,correct,version,activation,fact_id,question,answer,0,0,alpha
90,471896.0134999943,1013.867699977709,True,without,0.5,37,train,treni,without,0.5,0.3
91,476257.0339999802,1305.9164000151213,False,without,0.2689414213699951,86,drum,ngoma,without,0.2689414213699951,0.49648437499999987
92,485884.92299997597,1176.6343000053894,False,with,0.5,67,bread,mkate,with,0.5,0.44960937499999987
93,488132.8329999815,1193.4200999967288,False,without,0.2689414213699951,69,shirt,shati,without,0.2689414213699951,0.5046875
94,493784.7732999944,931.379299989203,False,with,0.5,83,anchor,nanga,with,0.5,0.38789062499999993
95,495787.1776999964,2987.3974999936763,False,without,0.2689414213699951,18,sand,mchanga,without,0.2689414213699951,0.49882812499999996
96,504487.6183999877,1484.8753999976907,False,without,0.5,86,drum,ngoma,without,0.5,0.49687499999999984
97,510456.9717999839,887.0348999917042,False,with,0.7310585786300049,82,hammer,nyundo,with,0.7310585786300049,0.30351562499999996
98,512414.4526999735,1574.3882000097074,False,without,0.5,96,hurricane,kimbunga,without,0.5,0.349609375
99,516453.86719997623,1190.7074000046123,False,with,0.7310585786300049,92,chair,kiti,with,0.7310585786300049,0.34453125000000007
100,518715.6785999832,2092.4431000021286,False,without,0.5,18,sand,mchanga,without,0.5,0.515625
101,527288.7159999809,1201.748999999836,False,with,0.7310585786300049,76,spade,sepetu,with,0.7310585786300049,0.41328125000000004
102,529561.4075999765,950.291900022421,True,without,0.5,69,shirt,shati,without,0.5,0.455078125
103,534222.0282999915,2434.9295999854803,True,without,0.2689414213699951,23,mountain,mlima,without,0.2689414213699951,0.39960937500000004
104,539344.0128999937,2518.547999992734,True,without,0.11920292202211755,62,sheep,kondoo,without,0.11920292202211755,0.33710937500000004
105,544297.9924999818,1578.132499998901,True,without,0.04742587317756678,66,fork,uma,without,0.04742587317756678,0.250390625
106,547635.4454999964,1506.7556999856606,True,without,0.01798620996209156,37,train,treni,without,0.01798620996209156,0.250390625
107,552989.3324000004,2175.5294999748003,True,without,0.0066928509242848554,18,sand,mchanga,without,0.0066928509242848554,0.515234375
108,557967.814899981,inf,True,without,0.0024726231566347743,101,monkey,tumbili,without,0.0024726231566347743,0.44843749999999993
109,562215.1027999935,1370.5900000059046,False,without,0.0009110511944006454,86,drum,ngoma,without,0.0009110511944006454,0.4972656249999998
110,566794.8045999801,1334.7769000101835,False,without,0.0024726231566347743,96,hurricane,kimbunga,without,0.0024726231566347743,0.39921874999999996
111,572821.6989999928,1247.4800999916624,True,without,0.0066928509242848554,25,picture,picha,without,0.0066928509242848554,0.20078125
112,576220.646599977,1253.8034000026528,True,without,0.0024726231566347743,101,monkey,tumbili,without,0.0024726231566347743,0.40507812499999996
113,579934.1706999985,2407.7214999997523,True,without,0.0009110511944006454,18,sand,mchanga,without,0.0009110511944006454,0.52265625
114,586794.9815999891,2693.821199995,True,without,0.0003353501304664781,40,bear,kubeba,without,0.0003353501304664781,0.3
115,596836.3812999742,1475.586500018835,False,without,0.0003353501304664781,96,hurricane,kimbunga,without,0.0003353501304664781,0.44023437499999996
116,602006.5486999811,1764.6725999948103,False,without,0.0009110511944006454,40,bear,kubeba,without,0.0009110511944006454,0.3
117,606757.5058999937,1484.193399985088,False,without,0.0024726231566347743,86,drum,ngoma,without,0.0024726231566347743,0.5468749999999999

